,Tweets,len,ID,USER,userName,User Location,Language,Date,Source,Likes,Retweets,Geo,Coordinates,Place
190,"@GeracaodeValor @CaioFAbreuCitou Eu particularmente estou trabalhando em Home office, mas preferia trabalhar uma semana na sede da empresa e outra em ksa.",154,1309958064368480256,AlynneEllem,Alyne Ellen🦋,"Recife, Brasil",,2020-09-26 20:48:35,Twitter for iPhone,0,0,,,
191,meu repertório de home office vai de gil a o poeta,50,1309957848709857280,bckcoffe,cadelinha de luedji luna,,,2020-09-26 20:47:43,Twitter Web App,0,0,,,
192,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309956676615839744,pedroycl92,Pedro Lima,"Parauapebas, Brasil",,2020-09-26 20:43:04,Twitter for Android,0,248,,,
193,"obviamente pq sou ""privilegiada"" de morar perto dos pontos finais e pegar o busao vazio e ir sentada  ai boto meu fone fico olhando a rua terapêutico  como disse o br4nco la, o home office tirou a experiência de voltar p casakkkkkkkkkkklkkk",240,1309956511167328257,igorgomzs,bia,,,2020-09-26 20:42:24,Twitter for Android,0,0,,,
194,@badgalvitoria Nem voltei a trampar presencial e já to com saudades do home office,82,1309956440031997958,ohgiant,giant,,,2020-09-26 20:42:07,Twitter for Android,1,0,,,
195,@GeracaodeValor A empresa que eu trabalho definiu esta semana que faremos home office por tempo indeterminado,109,1309955974816509952,lipeealexandre,Felipe Alexandre,Florianópolis - Brazil,,2020-09-26 20:40:16,Twitter for iPhone,1,0,,,
196,Uma saudade: home office.,25,1309955824966660096,badgalvitoria,Vi,"Santos, São Paulo",,2020-09-26 20:39:41,Twitter for iPhone,10,0,,,
197,"@GeracaodeValor imagino que depende de qual cidade a pessoa mora e a que distância do trabalho, quem mora em são paulo e ainda longe do trabalho prefere home office, agora quem mora perto ou em uma cidade com fácil acesso não se incomodaria em ir até a empresa.",261,1309955278507593728,Rotlaust,V1ctor,,,2020-09-26 20:37:30,Twitter Web App,0,0,,,
198,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309955145355100161,amuxbh,💥🎙️🎪⚡🧢 | mah and the phantoms,fundo do poço,,2020-09-26 20:36:59,Twitter for Android,0,4518,,,
199,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309954901833912322,parasitebongjh,filho dos Fireflies,Ilha de Lost,,2020-09-26 20:36:01,Twitter for Android,0,4518,,,
200,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309954790361792512,lauram4chado,Laura ❄️,Canoas/RS,,2020-09-26 20:35:34,Twitter for Android,0,91,,,
201,@GeracaodeValor Home office é coisa de Incel sem vida,53,1309954563005444098,nos_moscadas,Mosca,Brasil,,2020-09-26 20:34:40,Twitter Web App,0,0,,,
202,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309954414858440704,th_sbastos,𝖙𝖍𝖆𝖎𝖘𝖆,"mg, br",,2020-09-26 20:34:04,Twitter for Android,0,4518,,,
203,@luizasreis hahahahaha rendia um tktk...mas eu tô pegada no home office demais pra ir alí na área verde atrás de casa,117,1309952980536393730,viajecomfabi,Rainha Kit Katty,Manaus - AM,,2020-09-26 20:28:22,Twitter Web App,0,0,,,
204,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309951828545675266,angie_violet_,salted caramel ice cream 🍦,the bay,,2020-09-26 20:23:48,Twitter for Android,0,91,,,
205,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309951665580183554,amandaoweed,amandaodocaminhao,,,2020-09-26 20:23:09,Twitter for Android,0,4518,,,
206,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309951446486577157,yemarix,ᴍᴀʀɪɴᴀ 🦇🎃,diyng but somehow still alive.,,2020-09-26 20:22:17,Twitter for Android,0,4518,,,
207,"@AruanCampelo @flaviogomes69 Ele acha q roupeiros e massagistas trabalham por home office, eles têm q literalmente botar a mão na massa e assim estariam extremamente expostos ao vírus..",185,1309951072564391936,coquinhocrf,Leandro Marçal◇🔴⚫🤴🏾🌎◇,,,2020-09-26 20:20:48,Twitter for Android,0,0,,,
208,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309951028834508800,j_barberino,joojão,,,2020-09-26 20:20:37,Twitter for Android,0,4518,,,
209,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309950738970406919,miojosemgluten,mojo,,,2020-09-26 20:19:28,Twitter for Android,0,91,,,
210,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309950638994919425,transbiado,elli,,,2020-09-26 20:19:04,Twitter for Android,0,91,,,
211,"Empresários do meu país Palmas, algum de vocês ainda tem colaboradores em home office?",86,1309950326565408769,GleyceKellyjc,GleyceCamargo,"Palmas, Brasil",,2020-09-26 20:17:50,Twitter for Android,0,2,,,
212,"Já chegou os problematizadores no meu post querendo me ensinar a seu mãe de meu filho. Sou mãe solo, fico 24h com meu filho trabalhando home office, faço tudo, de tarefas de casa a sentar de brincar de carrinho. Tenho direito de reclamar sim porque tô cansada. #maternidadereal",277,1309949794584936448,bebelsx_,três conchadas de galinha repito três conchadas,sonse,,2020-09-26 20:15:43,Twitter for Android,0,4,,,
213,No início parecia bom mas hoje eu só quero que o home office acabe!,67,1309949510257463296,jucscle,Rulio,Fortalcity,,2020-09-26 20:14:35,Twitter Web App,0,0,,,
214,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309948783070007298,Setsuryuu,Setsu,"RJ², BR   INTP  he/him  ♑️♌️♎️",,2020-09-26 20:11:42,Twitter Web App,0,4518,,,
215,na real eu nasci pra trabalhar em home office. a não-interação com as pessoas é fascinante,90,1309948526927982592,Iianaju,efeito placebo,rio,,2020-09-26 20:10:41,Twitter for Android,4,0,,,
216,"Home office deixará escritórios vagos e aluguel cairá, dizem especialistas https://t.co/d1xcv8Cmy4 via @UOLEconomia @UOL",120,1309948407537168386,sabarajosejesus,Dejesus,"Sabara, mg brasil",,2020-09-26 20:10:12,Twitter for iPhone,0,0,,,
217,"@boss_bh_ @alexandrekalil Tem que ter! Ele super apoiava, mas agora estamos em época pré eleição! Ele precisa dos empresários, mas poxa, são vidas! Tá tudo mundo na rua sem máscara!!! Trouxa sou eu que estou trabalhando em home office desde março, sem sair de casa pra nada!",274,1309947556537999363,MaiaMatarelli,Cláudia Maia Matarelli,,,2020-09-26 20:06:49,Twitter for Android,0,0,,,
218,"@GeracaodeValor Entre os dois, home office. Mundo ideal = forma híbrida ou coworking",84,1309947537118433280,leo_chiesaa,leo chiesa,,,2020-09-26 20:06:45,Twitter for iPhone,0,0,,,
219,"@GeracaodeValor Home office é 10x melhor, quando você tem um office em casa.",76,1309947062402809857,eduardolvamaral,Eduardo,"Belém, Brasil",,2020-09-26 20:04:51,Twitter for Android,0,0,,,
220,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309946615822725129,tatopassos,fernandopassos,"Curitiba, Brasil",,2020-09-26 20:03:05,Twitter Web App,0,248,,,
221,"Como anda a rotina da sua empresa neste mês , estão no modelo Home Office  ou de volta ao escritório?  Leia nosso post no Blog Alfagates  https://t.co/uEutMbIKyY    #HomeOffice #Produtividade #LGPD  #Microsoft #Teams #Jabra #Logitech #Adobe #AdobeSign",251,1309946152754831360,alfagates,Alfagates Serviços e Soluções,"Rio de Janeiro, Brazil",,2020-09-26 20:01:15,mLabs - Gestão de Redes Sociais,2,0,,,
222,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309946111948455936,vulgo_danny,dannyela🥶,rj,,2020-09-26 20:01:05,Twitter for iPhone,0,4518,,,
223,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309946024702681089,lolbobohu,aurora ⛓🖤🌹,,,2020-09-26 20:00:44,Twitter for Android,0,91,,,
224,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309945907656491016,natfigr,.,não é na Europa ,,2020-09-26 20:00:16,Twitter for Android,0,4518,,,
225,@GeracaodeValor Contato com a equipe PRESENCIALMENTE é fundamental!!!! Home Office no MÁXIMO 2 vezes X semana!!,111,1309945628101931009,henriquecbrasil,Henrique C.,"Belo Horizonte, Brasil",,2020-09-26 19:59:10,Twitter for iPhone,0,0,,,
226,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309945277038628864,bianauni,biana 언니,,,2020-09-26 19:57:46,Twitter for Android,0,91,,,
227,"@GeracaodeValor Mas o melhor é ter a liberdade de poder escolher junto com a empresa dias home office e dias na empresa. Liberdade e flexibilidade, não como a lei brasileira que exige ou um ou outro.",199,1309944638325825536,ronaldoweck,Ronaldo Weck,Porto Alegre,,2020-09-26 19:55:14,Twitter for iPhone,0,0,,,
228,Assistente virtual: Para atuar de home office. Noção de criação de artes e criação de conteúdo. Atendimento ao público virtual e não ter tabu pra falar de sexo. Trabalhar pra minha loja virtual @chsensualidade (insta) que é um sexyshop.,236,1309943938275569670,gabirodrrrigues,gabi,bh,,2020-09-26 19:52:27,Twitter for Android,0,2,,,
229,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309942599017476096,paulo_kaulitz,"Bill kaulitz no toma lá, da cá",,,2020-09-26 19:47:07,Twitter for Android,0,91,,,
230,de home office e hidratando o cabelo,36,1309942358960746503,_guuigomess,🦋جيلهيرمي جوميز,"zona $ul, zona $how! $P",,2020-09-26 19:46:10,Twitter for iPhone,0,0,,,
231,"Fala-se mt sobre home office, mas a modalidade só é vantajosa dentro de certas condições. Eu por ex tô trabalhando de home office, mas de manhã minha casa é mt barulhenta e não consigo ser produtivo. https://t.co/21lZU2ZonW",223,1309942327608213504,marcionunes93,Márcio De Araújo Nunes,,,2020-09-26 19:46:03,Twitter for iPhone,1,0,,,
232,comendo as últimas porcarias nesse final de semana pois semana que vem provavelmente o home office acaba e o projeto bumbum na nuca volta com tudo amores,153,1309942254019252225,hjskadksk,YЦЯI👾,,,2020-09-26 19:45:45,Twitter Web App,0,0,,,
233,"📢O atendimento Home Office do Disque Denúncia (2253 1177), no dia de hoje (26), será encerrado às 17h. Após este horário e durante todo o dia de domingo (27), as denúncias devem ser feitas em nosso #APP ""Disque Denúncia RJ""📱   Emergência, ligar para o atendimento #190 @PMERJ 🚔 https://t.co/G5vdtSurrT",301,1309942082866470912,DDalertaRio,Disque Denúncia Rio,"Rio de Janeiro, Brazil",,2020-09-26 19:45:04,Hootsuite Inc.,5,1,,,
234,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309941937022132225,raynha_dnv,bela adormecida que fala?,,,2020-09-26 19:44:29,Twitter for Android,0,4518,,,
235,Aqui estou eu trabalhando nesse sabadão lindo de sol. Home office é mais tranquilo eles falaram... 🤷🏻‍♀️,104,1309941791236542464,mailegas_sccp,Maiara ✨,047,,2020-09-26 19:43:55,Twitter for iPhone,0,0,,,
236,queria arrumar um emprego aqui na ninheira que fosse home office meu sonho ganhar dinheiro trabalhando em casa,110,1309941771091292161,nocmartins,noca,lugar nenhum,,2020-09-26 19:43:50,Twitter for Android,1,0,,,
237,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309941318869823488,IncertoOuCerto,Aberração Cromossômica 🏳‍⚧ dadadodo dededodo,GENTE CADÊ O/A: @_DmSponsor,,2020-09-26 19:42:02,Twitter for Android,0,91,,,
238,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309941241375854598,kurtmasncobain,k,,,2020-09-26 19:41:44,Twitter for Android,0,91,,,
239,"pivete, eu tô no ódio desse Home Office de Milli, nem para ela passar a vida toda corrigindo essa atividade do 2° ano",117,1309940977553952768,cearaze31,tipo sanguíneo: O+ chato,,,2020-09-26 19:40:41,Twitter for Android,0,0,,,
240,"@GeracaodeValor Para empresa o home Office é excelente, não gasta energia, não precisa ter vários funcionários da limpeza....",125,1309940956238688257,AlessandroRCar2,Ale Santos ⚪⚫,,,2020-09-26 19:40:36,Twitter for Android,1,0,,,
241,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309940730559897603,venusvics,𝙑𝙚𝙣𝙪𝙨,vila velha todo dia,,2020-09-26 19:39:42,Twitter for Android,0,91,,,
242,Da mesma galera que defende o home office mas sai pro bar. https://t.co/mZxvCXI5al,82,1309940564075393025,JazzPellegrino,Jessica Pellegrino,Oxford - England,,2020-09-26 19:39:02,Twitter for iPhone,1,0,,,
243,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309940380708868101,purpuranokto,astro,,,2020-09-26 19:38:18,Twitter for iPhone,0,91,,,
244,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309939892428902401,keithance,keith n robin’🎃,LG(BT)QI(A)P+ 🏳️‍🌈,,2020-09-26 19:36:22,Twitter for Android,0,4518,,,
245,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309939878747164673,asexual_anger,pains of growing,"header is Mutazione, BEST GAME",,2020-09-26 19:36:19,Twitter Web App,0,91,,,
246,home office em casa kkkkkkkk ai o meu palavriado socorro,56,1309939554833649666,leticimous,cabron,santa maria,,2020-09-26 19:35:02,Twitter for iPhone,4,0,,,
247,to fazendo home office em casa hj eis que preciso ligar pros cliente do banco e o vizinho largou comprei um lança no último volume puta merda,141,1309939346238320641,leticimous,cabron,santa maria,,2020-09-26 19:34:12,Twitter for iPhone,0,0,,,
248,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309939105640386562,travalua,Lua travesti 🔞VENDO PACKS🔞,No nico,,2020-09-26 19:33:14,Twitter for iPhone,0,91,,,
249,O fato do gastar 100% do meu 4G da @vivobr no dia 26 em tempos de  Home office significa que minha internet de casa da @ClaroBrasil continua uma merda!!,152,1309939076460666880,Giselepdias,Gisele Dias,Belo Horizonte,,2020-09-26 19:33:07,Twitter for Android,0,1,,,
250,"@GeracaodeValor Tô fazendo um curso de programação, pode ser meio difícil, mas queria achar um emprego nessa área fazendo home office, sei como é cansativo ficar dependendo do ônibus, ficar 1 hora na ida e volta sentado nele",224,1309939057917669376,Gusdpc810,Gus Van Sant 🇦🇹🇮🇩,"Copenhaga, Dinamarca",,2020-09-26 19:33:03,Twitter for Android,2,0,,,
251,"José Luiz Portella, doutor em História Econômica, comenta sobre o futuro do home office. Na opinião dele, trabalhar de casa se mostrou uma boa experiência, apesar de seu motivo – a pandemia – não ter sido positivo.  https://t.co/4vdYVb541b",239,1309937947479814146,aguiausp,AGUIA,,,2020-09-26 19:28:38,Twitter Web App,0,2,,,
252,@GeracaodeValor Estou em home office desde Março. O ideal é misturar os dois. Três dias em casa e dois dias na empresa. O contato pessoal com os colegas de trabalho faz muita falta.,181,1309937252655603712,CROL2011,Carlos Rafael,Belo Horizonte,,2020-09-26 19:25:53,Twitter for Android,0,0,,,
253,Pelo menos no home office dá pra deixar uma janela com o trampo e outra com o crunchyroll kkkkk,95,1309936646691983367,bomdiagigio,Giovane de Souza,"Curitiba, Paraná",,2020-09-26 19:23:28,Twitter for Android,0,0,,,
254,"@moreiramonteir0 Saio sim, não estou em home office",51,1309935988907683840,miraceli,mira,,,2020-09-26 19:20:51,Twitter for iPhone,0,0,,,
255,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309935399129812992,Jsreisjs,julinha,"Campo Grande, Brasil",,2020-09-26 19:18:31,Twitter for iPhone,0,4518,,,
256,@renanbreves flanelinha de home office https://t.co/BZcdYW9DLD,62,1309935390816690177,cavalcantexb,neninha,"João Pessoa, Brasil",,2020-09-26 19:18:29,Twitter for iPhone,0,19,,,
257,"@GeracaodeValor Home office me cansa muito rápido, gosto de sair, movimentar, o tempo todo dentro de casa é bem chato ( minha opinião )",135,1309935328472559616,Patrick_Far,Patrick Faria,,,2020-09-26 19:18:14,Twitter for iPhone,0,0,,,
258,@GeracaodeValor A liberdade de Home Office me permite ter esse visual,69,1309935018173759488,samurai_paulo,Paulo Samurai,"Ubajara Ceará, Brasil",,2020-09-26 19:17:00,Twitter Web App,1,0,,,
259,"@SevenTato @AnaPaulaVolei @augustosnunes @Vitor_Brown_ @GFiuza_Oficial Ñ faz isso ñ, cara. A partir de 2ª meu Home Office tá como? De 6 às 10 Jornal da Manhã, 10 as 11:30  Morning e depois pula p RedeTV novo programa do Lacombe até as 13. 17 hs o 2 contra 1 até as 18 qdo começa os Pingos indo até as 20 hs. E em seguida, a estreia do @augustosnunes",349,1309934674110808065,PopulusMeuCao,Populus,,,2020-09-26 19:15:38,Twitter for iPhone,2,0,,,
260,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309934607203282949,MilenaMarquart1,MM,"Cuiabá, Brasil",,2020-09-26 19:15:22,Twitter for iPhone,0,4518,,,
261,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309934276402712576,anamaripinheiro,𝐀𝐧𝐧𝐚 𝐊𝐚𝐫𝐞𝐧𝐢𝐧𝐚,"São Paulo, Brasil",,2020-09-26 19:14:03,Twitter for iPhone,0,4518,,,
262,"Empresários do meu país Palmas, algum de vocês ainda tem colaboradores em home office?",86,1309934108689207296,missurucum,Maysa #SOMOS 40.180,"Palmas, Brazil",,2020-09-26 19:13:23,Twitter for iPhone,0,2,,,
263,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309934027701444608,joder_aza,✨LA PUTA AMA✨,com meu gato,,2020-09-26 19:13:04,Twitter for Android,0,4518,,,
264,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309934010987155456,godirection,✿ ❀luzinha❃✿,airplane mode,,2020-09-26 19:13:00,Twitter Web App,0,4518,,,
265,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309933720556769280,thiagolinmar,Thiagolinmar,,,2020-09-26 19:11:51,Twitter for iPhone,0,248,,,
266,@GeracaodeValor Não existe trabalho home office,47,1309933067860090882,ronaldcase,Ronald,"Rio Branco, Acre",,2020-09-26 19:09:15,Twitter for iPhone,0,0,,,
267,@renanbreves flanelinha de home office https://t.co/BZcdYW9DLD,62,1309932473384660992,olucazz,ta triste? sorria,"Osasco, Brasil",,2020-09-26 19:06:53,Twitter for iPhone,0,19,,,
268,"Você sabia que a programação é uma área que paga bem, não exige faculdade, permite Home Office e tem mais oferta que profissionais?  Torne-se um desenvolvedor Full-Stack! Aprenda a Desenvolver Websites, Sistemas e Aplicativos!  Inscreva-se agora!   📌Link: https://t.co/PFmTBbzo2x https://t.co/ph1zjDI8qC",303,1309932223697752064,ladyvicspanhol1,ladyvicspanhol,CIDADÃ do mundo...,,2020-09-26 19:05:54,Twitter for iPhone,0,29,,,
269,"@Yodistabiribiri @GeracaodeValor Isso é interessante.  (Até pq, assim dá pra se encontrar com as paqueras HEHE).  Tipo, pra quem trabalha de segunda a sexta, fica, trabalho na sede de terça a quinta. Sendo segunda e sexta em Home Office, mas facultativo ser na sede também.",273,1309932074338594816,thiago7cv,THIAG➆ 🍥 🇧🇷 ⚔️,"Brasília, Brasil",,2020-09-26 19:05:18,Twitter for Android,0,0,,,
270,"@GeracaodeValor Eu gosto do clima de empresa, as idéias que surgem do bate papo e trabalho em equipe in loco. Atualmente estou de home office e não gosto, eu moro em cidade de interior e o transporte é mais rápido, mas compreendo o trânsito das grandes capitais e o deslocamento é difícil.",289,1309931774907166720,ronirigoni,Roni,"Espírito Santo, Brasil",,2020-09-26 19:04:07,Twitter for Android,0,0,,,
271,Mesma coisa home office https://t.co/qeva6GYFtV,47,1309931686021529600,Maarcosvalerio,Dotô da Web,"São Paulo, Brasil",,2020-09-26 19:03:45,Twitter for Android,2,0,,,
272,"pedindo um minuto ao cliente pra chorar, o home office tem seus benefícios",74,1309931550826520576,taixcrotinha,meredith,"Aracaju, Sergipe",,2020-09-26 19:03:13,Twitter for Android,2,0,,,
273,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309931440466014209,Isaba6339,Isa,Terra Do Nunca ,,2020-09-26 19:02:47,Twitter for Android,0,4518,,,
274,"Gente, minha chefa travesty ta querendo contratar mais das nossas pra trampar de Home-Office pra Wiser educação.  Alguma quer? Me manda DM e eu passo meu email pra mandar o CV ai eu encaminho pra ela ❤",201,1309931399202439169,deusatravesty,Patrika Leite,"São Paulo, BR",,2020-09-26 19:02:37,Twitter for iPhone,0,91,,,
275,Estou descobrindo que trabalho Home office e aula remota é a melhor coisa.,74,1309931370047836162,afranmoreira,Fran Moreira🌻,"Goiânia, Brasil",,2020-09-26 19:02:30,Twitter for Android,1,0,,,"Place(_api=<tweepy.api.API object at 0x7f64a107ae80>, id='23d81de6fe7594cb', url='https://api.twitter.com/1.1/geo/id/23d81de6fe7594cb.json', place_type='city', name='Goiânia', full_name='Goiânia, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f64a107ae80>, type='Polygon', coordinates=[[[-49.4448532, -16.8318709], [-49.077745, -16.8318709], [-49.077745, -16.453694], [-49.4448532, -16.453694]]]), attributes={})"
276,"José Luiz Portella, doutor em História Econômica, comenta sobre o futuro do home office. Na opinião dele, trabalhar de casa se mostrou uma boa experiência, apesar de seu motivo – a pandemia – não ter sido positivo.  https://t.co/4vdYVb541b",239,1309930741078188033,uspfflch,FFLCH USP,São Paulo,,2020-09-26 19:00:00,Twitter Web App,2,2,,,
277,@GeracaodeValor Home Office sem dúvida alguma! Só vejo vantagem.,64,1309930604314742786,greentuga,Free(lipão),,,2020-09-26 18:59:28,Twitter for iPhone,2,0,,,
278,"Louca pra pegar um sol, mas preciso de um protetor solar pro rosto, essa semana tenho que ir na farmácia pra isso, aproveitar esses dias de home office pra deixar o bronze em dia",178,1309930431568060417,luanabloedorn,luuuana karina,Timbó-Sc-Brasil ,,2020-09-26 18:58:46,Twitter for Android,0,0,,,
279,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309930414832848897,FelipeGillet,Felipe Gillet,Belém do Pará/Amazônia/Brasil,,2020-09-26 18:58:42,Twitter for Android,0,248,,,
280,"No Jornal Nacional de ontem, matéria sobre o home office no serviço público. Entre abril e agosto, o Governo Federal economizou R$ 1 bilhão. A situação é extraordinária pela pandemia, mas o trabalho remoto veio para ficar na adm. pública. nhttps://globoplay.globo.com/v/8888535/ https://t.co/9OQij7gpM0",302,1309930411829743616,aleluiajeova,Rafaela Ferreira,,,2020-09-26 18:58:42,Twitter for Android,0,5,,,
281,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309929971268415488,allthismoment,na t an,Rio de Janeiro,,2020-09-26 18:56:57,Twitter for iPhone,0,4518,,,
282,"Olá @ClaroBrasil, tudo bem? Valorizamos uma internet de qualidade para trabalhar no home office com tranquilidade, mas infelizmente encontramos seu anúncio em um canal no @YouTubeBrasil que incentiva o ódio e a desinformação. Pfv BLOQUEIEM ✊🏽 #SleepingGiantsBrasil https://t.co/WhfZULozxo",288,1309929965996171265,PESSOADECASTRO,Ana Pessoa de Castro 🇧🇷 🏳️‍🌈,"Salvador, Bahia",,2020-09-26 18:56:55,Twitter for Android,0,248,,,
283,"@Rconstantino Esses prédios foram contruidos para um estado inchado,esta pandemia está nos mostrando que muitos ficarão vazios com o home office.",145,1309929785620148224,donizeti56,Antonio Donizeti56🇧🇷🇺🇸🇮🇹🇮🇱,,,2020-09-26 18:56:12,Twitter for Android,0,0,,,
284,"Estacionei o carro aqui e o flanelinha que tava sumido há dois meses falou ""bom dia sr. Renan, voltei, tava em home office""  ???????",132,1309929754942939137,JUJUBETIH,cansadinha,São Paulo,,2020-09-26 18:56:05,Twitter for Android,0,4518,,,
285,PRODUTO MONETIZZE 26/09/2020 - PROFISSÃO HOME OFFICE! APRENDA A FAZER MUITO DINHEIRO TRABALHANDO EM CASA! CURSO + TREINAMENTO + MENTORIA COMPLETA! Acesse: https://t.co/3bFhYzWrkt https://t.co/l4cEc2ExBZ,202,1309929518308745217,Cupons2020,Cupons e Ofertas 2020,São Paulo,,2020-09-26 18:55:09,Postcron App,0,0,,,
